event,runner_id,pace,distance,start_offset
10k,5KgyoZ0,9.016666667,10,59
10k,LsuZPeO,9.116666667,10,56
10k,03naKZd,9.116666667,10,56
10k,Rn7xEA9,9.163377616622249,10,31
10k,H0lSKYt,9.224259098342756,10,28
10k,gMyX1MT,9.25,10,64
10k,z9zC0sr,9.25,10,40
10k,C6NCmEW,9.25,10,64
10k,XAM3SRl,9.25,10,39
10k,eUDQScl,9.25,10,19
10k,EOwnhgF,9.25,10,65
10k,2lAF5oI,9.304699989372986,10,53
10k,o5ZjOeP,9.316666667,10,3
10k,DVBZzHD,9.35,10,7
10k,yLWQrSj,9.36695941375478,10,10
10k,R7fXzjj,9.383333333,10,53
10k,RMgNr6u,9.4,10,51
10k,NKnoWXV,9.534984398995556,10,35
10k,mYORcOv,9.666666667,10,60
10k,ihs3N9O,9.716666667,10,63
10k,BoE61gP,9.716666667,10,62
10k,zTDFon9,9.766666667,10,58
10k,r0ax2HZ,9.85,10,13
10k,aNAIXoc,9.85,10,12
10k,Xrr6oTX,9.933333333,10,57
10k,89GSIHg,9.994439142187058,10,20
10k,QSPa2iD,10.03333333,10,51
10k,Hc1u3UR,10.03333333,10,49
10k,vaPviZt,10.03333333,10,51
10k,2NdhZVo,10.03333333,10,50
10k,LKuIUI0,10.09694426216696,10,18
10k,6zmKiqt,10.13333333,10,58
10k,ISnKFLy,10.15,10,59
10k,zFHM7Uo,10.41666667,10,45
10k,kUtCdUL,10.43333333,10,45
10k,dmSmo2Y,10.53333333,10,36
10k,xuHr9ms,10.53333333,10,36
10k,cuSqw5f,10.53333333,10,36
10k,jJNWkef,10.55,10,62
10k,Dz4smX2,10.55,10,57
10k,48uo4J3,10.55,10,63
10k,KCPnOhB,10.6,10,58
10k,Z16tKm7,10.78333333,10,62
10k,y1bKklZ,10.78333333,10,63
10k,i80RBTp,10.939112277081005,10,18
10k,TIifJ6i,11.051154910443909,10,35
10k,mjumiQq,11.26666667,10,10
10k,sUFeiHM,11.26666667,10,9
10k,Vgs2n8X,11.3,10,62
10k,PttzCEe,11.3,10,61
10k,XG8HoV1,11.43333333,10,33
10k,AOSGTyI,11.78333333,10,54
10k,Lt7DtJ3,11.78333333,10,56
10k,JV59u1j,11.78333333,10,55
10k,NVYplVq,11.78333333,10,56
10k,513Eksc,11.792584927464922,10,0
10k,yqpPUED,11.88004059904962,10,25
10k,hBYRd9J,12.08333333,10,22
